,type,url,review_rating,film_name,no_of_reviewer
520,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,Totally Under Control (2020),102
521,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Stop Making Sense (1984),41
522,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Time (2020),123
523,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,The Decline of Western Civilization (1981),40
524,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Blackfish (2013),131
525,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Taxi to the Dark Side (2007),93
526,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Murderball (2005),141
527,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Maiden (2019),118
528,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Welcome to Chechnya (2020),72
529,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Jodorowsky's Dune (2014),121
530,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,Tower (2016),100
531,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Anvil! The Story of Anvil (2009),140
532,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Inside Job (2010),148
533,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,All In: The Fight for Democracy (2020),66
534,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,The Square (Al Midan) (2013),69
535,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,Jiro Dreams of Sushi (2012),95
536,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Mucho Mucho Amor: The Legend of Walter Mercado (2020),63
537,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,The Missing Picture (2014),89
538,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Seymour: An Introduction (2015),68
539,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Paris Is Burning (1991),57
540,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Deliver Us from Evil (2006),72
541,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Athlete A (2020),56
542,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Bright Lights: Starring Carrie Fisher and Debbie Reynolds (2017),57
543,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,One Child Nation (2019),100
544,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Hoop Dreams (1994),60
545,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,96%,Waltz with Bashir (2008),153
546,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Waste Land (2010),71
547,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,96%,Citizenfour (2014),146
548,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,On the Record (2020),73
549,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,The Interrupters (2011),93
550,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Afghan Star (2009),62
551,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,Project Nim (2011),147
552,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Slay the Dragon (2020),49
553,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,Shirkers (2018),70
554,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Iris (2015),100
555,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,Capturing the Friedmans (2003),154
556,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Strong Island (2017),48
557,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",42
558,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,The Fight (2020),67
559,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,A Secret Love (2020),45
560,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Tea With the Dames (Nothing Like a Dame) (2018),88
561,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Rewind (2020),44
562,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,The Invisible War (2012),72
563,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Sound City (2013),46
564,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,56 Up (2013),69
565,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,Elaine Stritch: Shoot Me (2014),67
566,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,95%,The Act Of Killing (2013),160
567,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,My Journey Through French Cinema (Voyage À Travers Le Cinéma Français) (2017),42
568,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Last Train Home (2010),55
569,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,96%,The Look of Silence (2015),139
570,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,A Thousand Cuts (2020),40
571,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,California Typewriter (2017),40
572,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,More Than Honey (2013),41
573,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Nostalgia for the Light (2011),48
574,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Everyday Sunshine: The Story of Fishbone (2011),47
575,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,Bill Cunningham New York (2011),74
576,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,We Were Here (2011),46
577,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,Spellbound (2002),139
578,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,Enron: The Smartest Guys in the Room (2005),119
579,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,100%,Sholem Aleichem: Laughing in the Darkness (2011),43
580,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Ai Weiwei: Never Sorry (2012),83
581,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,13th (2016),104
582,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,99%,Rivers and Tides: Andy Goldsworthy Working With Time (2002),71
583,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,How to Survive a Plague (2012),80
584,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,This Is Not a Film (2012),102
585,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,When We Were Kings (1996),48
586,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,93%,RBG (2018),178
587,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,94%,March of the Penguins (2005),184
588,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,96%,The Painter and the Thief (2020),110
589,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,96%,Hitchcock/Truffaut (2015),118
590,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,Kurt Cobain: Montage Of Heck (2015),94
591,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,The King of Kong: A Fistful of Quarters (2007),102
592,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,96%,Cave of Forgotten Dreams (2011),137
593,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,95%,Bowling for Columbine (2002),173
594,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,96%,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003),142
595,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,97%,Muscle Shoals (2013),87
596,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Circus of Books (2020),59
597,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,94%,Boys State (2020),144
598,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,95%,Searching for Sugar Man (2012),133
599,Top 100 Documentary Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_documentary_movies/,98%,Disclosure (2020),55
600,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,96%,Black Panther (2018),525
601,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,99%,Citizen Kane (1941),117
602,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,98%,Parasite (Gisaengchung) (2019),463
603,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,94%,Avengers: Endgame (2019),546
604,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,99%,Casablanca (1942),124
605,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,97%,Knives Out (2019),467
606,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,99%,Lady Bird (2017),398
607,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,97%,Mission: Impossible - Fallout (2018),437
608,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,96%,BlacKkKlansman (2018),447
609,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,95%,The Irishman (2019),455
610,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,97%,The Godfather (1972),133
611,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,99%,All About Eve (1950),103
612,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,98%,Moonlight (2016),393
613,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,93%,Wonder Woman (2017),471
614,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,96%,Roma (2018),400
615,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,90%,A Star Is Born (2018),527
616,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,100%,Rebecca (1940),94
617,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,96%,A Quiet Place (2018),387
618,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,98%,Rear Window (1954),122
619,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,92%,Dunkirk (2017),461
620,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,91%,Star Wars: The Last Jedi (2017),482
621,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,98%,Portrait of a Lady on Fire (Portrait de la jeune fille en feu) (2020),322
622,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,92%,The Shape of Water (2017),459
623,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,97%,Spotlight (2015),376
624,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,93%,Thor: Ragnarok (2017),436
625,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,99%,Selma (2014),313
626,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,97%,The Farewell (2019),343
627,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,97%,La Grande illusion (Grand Illusion) (1938),68
628,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,100%,Seven Samurai (Shichinin no Samurai) (1956),87
629,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,94%,Arrival (2016),434
630,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,93%,The Favourite (2018),422
631,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,97%,Double Indemnity (1944),92
632,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,93%,Logan (2017),423
633,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,98%,All Quiet on the Western Front (1930),81
634,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,94%,Marriage Story (2019),392
635,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,99%,On the Waterfront (1954),105
636,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,98%,The Best Years of Our Lives (1946),91
637,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,96%,Gravity (2013),356
638,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,97%,Boyhood (2014),327
639,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,95%,12 Years a Slave (2013),374
640,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,100%,Leave No Trace (2018),241
641,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,96%,Argo (2012),360
642,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,100%,The Maltese Falcon (1941),62
643,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,85%,Once Upon a Time In Hollywood (2019),568
644,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,96%,Manchester by the Sea (2016),353
645,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,91%,La La Land (2016),465
646,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,98%,Alien (1979),126
647,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,94%,Call Me by Your Name (2018),363
648,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,100%,Shadow of a Doubt (1943),48
649,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,99%,Sunset Boulevard (1950),73
650,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,94%,War for the Planet of the Apes (2017),360
651,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,96%,The Florida Project (2017),315
652,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,89%,1917 (2020),460
653,Top 100 Drama Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_drama_movies/,91%,Widows (2018),420
